,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
5797,4,1018045.625,0.21031220581760168,0.016823932115356488,3.7124128382013275,1,1,619.4593505859375,95.90604400634766,0.0007270707385009181,3.9795450649416524,0.003658888238480827,1.0000000001,1.0000000001,3.522184035131549,0.0002954987804533647,1.0,0.00372533647997954,0.7222115270138235,0.7414729543181338,0.041888625661147934,0.0010908720028375374,1.0,62.552517242729664,14,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5798,4,1018045.625,0.19909921324490787,0.10608477066596622,1.05464527354703,2,0,619.4593505859375,95.90604400634766,0.000854500262441195,3.7263614811632366,0.00015287149172191647,1.0000000001,1.0000000001,3.707252544697997,0.03350445277670636,1.0,0.00770983726348164,0.7712469655669485,0.7376971807478315,0.07717951521357566,0.015693726667842245,1.0,52.580822229385376,16,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5799,4,1018045.625,0.19997347149094846,0.06873629339775977,0.7776476752861037,2,2,619.4593505859375,95.90604400634766,0.0006388156837190091,4.142905365428727,0.004797461319983417,1.0000000001,1.0000000001,3.5432227004307997,0.013986271343943025,1.0,0.004785868481849357,0.7960360604519935,0.7486468645361017,0.06790116702104838,0.019355612936934254,1.0,45.20731168985367,12,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5800,4,1018045.625,0.1952597919565502,0.1610943505985314,2.1065598710831677,1,1,619.4593505859375,95.90604400634766,0.000570328202932062,4.196176067584478,0.005488277408802805,1.0000000001,1.0000000001,3.510141391484127,0.0032511390703308285,1.0,0.0006324578674730065,0.7421401019572221,0.7427199483685705,0.051693871044517184,0.014285380931815188,1.0,81.14288058876991,10,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5801,4,1018045.625,0.1901630104824692,0.07419243030191902,3.274185254175732,1,0,619.4593505859375,95.90604400634766,0.001658502675328074,3.5336593110375363,1.0081901034123528e-10,1.0000000001,1.0000000001,3.53365929843516,0.0002667478554706367,1.0,0.0023878323707966147,0.7562478251341326,0.7158740716071433,0.034059038293104096,2.0575047540951496e-06,1.0,465.81091955304146,10,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5802,4,1018045.625,0.20283503166379324,0.05847515030441963,1.9552828478955337,1,1,619.4593505859375,95.90604400634766,0.0005740698520811399,3.878259362151246,0.002182609233661971,1.0000000001,1.0000000001,3.6054332079434994,0.0032129779814559067,1.0,0.0040701576118903245,0.6976469856465151,0.6645631199552235,0.05687293286717739,0.00045436179101808526,1.0,63.23620016872883,14,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5803,4,1018045.625,0.2037072623598739,0.09483658268347561,2.722287564543071,0,0,619.4593505859375,95.90604400634766,0.0007329111225647743,8.895468049297364,0.04245720179488862,1.0000000001,1.0000000001,3.588317824936286,0.0020260054936276895,1.0,0.014523411570895175,0.7002231673970404,0.6800873759650092,0.03441884639959078,0.006088399821151211,1.0,34.79575079679489,10,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
5804,4,4826811.0,0.2034523753304862,0.7399735758614132,20.593546728104506,1,0,539.8450927734375,14.040050506591797,0.0006176627427171337,4.272253695762267,0.0040776381550392555,1.0000000001,1.0000000001,3.762548926382361,0.10139771694145601,1.0,0.0008808084942378099,0.6766681401763596,0.6774677946722049,0.1025217728176458,0.016694567020694183,1.0,215.26796124875546,30,76.28587341308594,46.648216247558594,0.1549072265625,462.77414244955594,-678.7856501860871,11.17556429760993,1,inf,-77.22585755044406,2294371.0,0.0,58803
5805,4,4826811.0,0.19479145869286363,0.7808094926210245,14.026321693196964,3,0,539.8450927734375,14.040050506591797,0.001176856990134849,3.7726949630159448,1.8892620130272371e-10,1.0000000001,1.0000000001,3.7726949394001696,0.1378973650113394,1.0,1.61757363554741e-05,1.000568530274162,0.7656875694693813,0.11516039009178758,0.02978410335119435,1.0,109.97359000146389,39,76.28587341308594,46.648216247558594,0.1549072265625,462.77414244955594,-678.7856501860871,11.17556429760993,1,inf,-77.22585755044406,2294371.0,0.0,58803
5806,4,4826811.0,0.19986157909584001,0.5535163324415562,28.21841796560694,5,0,539.8450927734375,14.040050506591797,0.0007979350031511089,3.7384629405123535,1.0000000021027043e-10,1.0000000001,1.0000000001,3.7384629280123534,0.05146013495411547,1.0,7.9464668203131e-06,0.670347293742989,0.6707669907835678,0.05973166254385957,0.015384057007875497,1.0,97.7890262156725,30,76.28587341308594,46.648216247558594,0.1549072265625,462.77414244955594,-678.7856501860871,11.17556429760993,1,inf,-77.22585755044406,2294371.0,0.0,58803
