,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith,energy,mass
4394,1,1,1.7433906658400882,0.5439866138659086,0.24519379085114856,6.544251867112698,4.0
4395,3,2,1.657756576482316,0.5644202473783206,0.24054833730549552,6.544251867112698,4.0
4396,4,3,1.6525973754379168,0.5366965655354141,0.233022365787539,6.544251867112698,4.0
4397,4,2,2.1150634467587377,0.934927201230769,0.3050905299028699,6.936533948765964,4.0
4398,6,1,2.146598025355317,0.9498381033152619,0.3095849925267147,6.936533948765964,4.0
4399,5,0,2.4153359656244424,0.9591113329624048,0.31388905436634795,6.936533948765964,4.0
4400,4,0,2.273948505198719,0.9224581022367184,0.30718682830558564,6.936533948765964,4.0
4401,5,1,2.270873122544392,0.9146325569864899,0.3064274069569115,6.936533948765964,4.0
4402,3,2,2.3310675744775877,0.9873354991070151,0.3048919895971598,6.936533948765964,4.0
4403,4,2,2.2801746620933554,0.9917118466434975,0.31350709344365546,6.936533948765964,4.0
4404,6,1,2.151617470615334,0.8869972960747043,0.30962042633022513,6.936533948765964,4.0
4405,3,2,2.4882136334687237,0.9330554909862103,0.3147742669974498,6.936533948765964,4.0
4406,4,2,2.2737795712072937,1.033766042136354,0.3061875894234394,6.936533948765964,4.0
4407,2,2,1.9251923016476173,1.1500638560694245,0.221990648606599,7.062415416336516,4.0
4408,4,1,2.112596879709583,1.1596289673272526,0.2241648571736765,7.062415416336516,4.0
4409,6,0,1.9790199163572506,1.1519708161313078,0.22953116195448686,7.062415416336516,4.0
4410,1,0,1.8784103507580954,1.1560683767185074,0.2244205307113214,7.062415416336516,4.0
4411,10,2,3.08530846643083,2.103750096013198,0.20913368511981867,7.967625056648714,4.0
4412,11,1,3.142625148953334,2.085667359490877,0.219773935695581,7.967625056648714,4.0
4413,10,3,3.1103050231045803,2.070970584767532,0.22054673466186214,7.967625056648714,4.0
4414,6,2,3.1435068924782588,2.0537790377512595,0.21656455703083521,7.967625056648714,4.0
4415,11,1,3.09902721677077,2.0950860244100857,0.21954229397524339,7.967625056648714,4.0
4416,7,3,3.093709368449516,2.0819870103848235,0.21842034600625482,7.967625056648714,4.0
4417,2,2,0.173743585859081,-0.38241370537066555,0.2894759310387083,5.489361221464283,4.0
4418,2,2,0.2612407436666904,-0.4976829422142637,0.2804436742574663,5.489361221464283,4.0
4419,3,3,0.2623549716512366,-0.2800176105379109,0.2656084615330032,5.489361221464283,4.0
4420,1,1,0.9738708915952876,-0.48468519162412393,0.2760777302441375,5.489361221464283,4.0
4421,4,1,1.3712163582452686,-0.31658072115067437,0.31358039532711324,5.7440902161300205,4.0
4422,1,0,1.238627330467628,-0.44016083704502007,0.3157419445704104,5.7440902161300205,4.0
4423,5,3,1.5324705967674954,-0.2632687042533064,0.3152709716752855,5.7440902161300205,4.0
4424,1,1,1.372102941856776,-0.25406651646132383,0.2982204507126025,5.7440902161300205,4.0
4425,0,0,2.142201525081405,0.2328800679712666,0.44292334258060384,6.341709210567555,4.0
4426,2,1,1.8368191871904853,0.2540573371545527,0.44139969979653415,6.341709210567555,4.0
4427,5,1,1.560114997156416,0.5557525224397866,0.21691091090163583,6.469383525308393,4.0
4428,6,4,1.4000950227750306,0.5189739991540887,0.2062471229610363,6.469383525308393,4.0
4429,3,1,1.7417956398271848,0.4703923997449113,0.1991499305454929,6.469383525308393,4.0
4430,4,1,1.6689656660139187,0.5352735119098648,0.20379349485738496,6.469383525308393,4.0
4431,3,1,1.7567241241996212,0.5021238451240819,0.21109462087817832,6.469383525308393,4.0
4432,2,1,1.5560174770160373,0.49496985193629417,0.21328566004520955,6.469383525308393,4.0
4433,5,1,1.4825620609698518,0.46345991952626164,0.21550676376871492,6.469383525308393,4.0
4434,6,1,1.8036717249509653,0.4977430308614692,0.20987476704697405,6.469383525308393,4.0
4435,2,0,1.6328697614023222,0.48774751992211174,0.21254773349270817,6.469383525308393,4.0
4436,4,2,1.6437332632598067,0.537648850771308,0.2104520559967753,6.469383525308393,4.0
4437,2,1,1.4868572996992322,0.4506827680936403,0.21272740499771148,6.469383525308393,4.0
4438,2,2,1.4324389166063043,0.46240425676962227,0.21653670234753442,6.469383525308393,4.0
4439,4,1,1.5111095333167615,0.5308188797007736,0.20862822671497616,6.469383525308393,4.0
4440,0,0,1.4517420614838727,0.47131069734333764,0.2101501606884284,6.469383525308393,4.0
4441,4,2,1.559397036431442,0.5573247910018915,0.21249430061521268,6.469383525308393,4.0
4442,5,1,1.5509596961964291,0.5701074907616928,0.23002883621002823,6.567228577901661,4.0
4443,6,2,1.8625247405563952,0.578320458264407,0.23266730656497936,6.567228577901661,4.0
4444,5,0,1.628939725374559,0.5630965292462822,0.23016184108994064,6.567228577901661,4.0
4445,2,2,1.6290406617737556,0.5732238001268275,0.23480527140636775,6.567228577901661,4.0
4446,6,1,1.7119213035975973,0.5414065090279863,0.2331157175557923,6.567228577901661,4.0
4447,4,2,1.6943846138381473,0.6576000238852537,0.22847969566046622,6.567228577901661,4.0
4448,5,1,1.7411553780579196,0.568219364453789,0.23642644523698975,6.567228577901661,4.0
4449,6,2,1.8236034785414112,0.6516023445596182,0.1029446439429238,6.617156302460096,4.0
4450,6,1,1.7760360216676854,0.6367516575380741,0.10939666681908511,6.617156302460096,4.0
4451,4,1,1.6568649181023618,0.6318260820721955,0.11099080144957663,6.617156302460096,4.0
4452,4,0,1.7462477731793378,0.6603698424990134,0.11126675628441696,6.617156302460096,4.0
4453,2,0,1.6574725851288983,0.6446851473165212,0.1084205135353673,6.617156302460096,4.0
4454,6,2,1.5015469018820988,0.7579783731546805,0.10570706954453524,6.617156302460096,4.0
4455,3,0,1.8067007063723257,0.6212632998411207,0.10820464903663174,6.617156302460096,4.0
4456,5,2,1.6729838630590328,0.6607819993152262,0.10964057497246849,6.617156302460096,4.0
4457,5,1,1.7626909535735582,0.7381578115792791,0.10702570467635919,6.617156302460096,4.0
4458,3,2,1.5750838118788009,0.64457075729575,0.10588094112482072,6.617156302460096,4.0
4459,2,0,1.6833602561168808,0.7464131812179144,0.1109968312816183,6.617156302460096,4.0
4460,2,1,1.8554720100092867,0.6450142031037327,0.10877510127040102,6.617156302460096,4.0
4461,2,1,2.0073891455250426,0.6076795262533881,0.10490153327785512,6.617156302460096,4.0
4462,4,1,1.9078900433482748,0.678792052172045,0.10405887302997607,6.617156302460096,4.0
4463,4,1,1.652582822968954,0.6239318366937097,0.10650202524380958,6.617156302460096,4.0
4464,3,0,1.6633023943779732,0.8814564422953324,0.35920478460404714,6.793713678160164,4.0
4465,2,1,1.7329035514398583,0.8604616360109576,0.3557820536054681,6.793713678160164,4.0
4466,0,0,1.60804890903484,0.8905542004048308,0.3570274743486288,6.793713678160164,4.0
4467,3,1,1.6339341667434832,0.8306606896770541,0.35893530748346825,6.793713678160164,4.0
4468,5,0,1.700447175907243,0.8198383735767494,0.35275440853330275,6.793713678160164,4.0
4469,5,1,2.1425651936557917,0.7955760946026653,0.34645973246610895,6.850451739192995,4.0
4470,7,1,1.989444535945711,1.0878335306759643,0.06445310125415205,6.974640073867876,4.0
4471,4,3,1.6409751676121573,1.0700554050465474,0.0660621282549001,6.974640073867876,4.0
4472,5,2,1.9828855612354899,1.1222500650703076,0.06510668310963519,6.974640073867876,4.0
4473,6,3,1.7585016873716894,1.0801930296085587,0.06362675978132515,6.974640073867876,4.0
4474,3,2,1.9311099840457457,1.0409854497693551,0.0674360344802758,6.974640073867876,4.0
4475,4,0,1.9573061208579703,1.0326388311657944,0.06744995192559022,6.974640073867876,4.0
4476,4,1,1.8639725025012968,1.0533543232478761,0.06658282290675333,6.974640073867876,4.0
4477,6,1,1.9024547326953076,1.0749429852163939,0.07023660088058703,6.974640073867876,4.0
4478,2,0,1.8669507298546277,1.0523660802928152,0.06838471815385194,6.974640073867876,4.0
4479,7,1,2.0651275120705193,1.1561235564466275,0.07115053767596047,6.974640073867876,4.0
4480,4,2,1.7948703453984702,1.1754130424767801,0.06657074139541885,6.974640073867876,4.0
4481,3,1,2.010827594993921,1.0423864575812676,0.07360296206684769,6.974640073867876,4.0
4482,5,3,1.8754991643485854,1.0626178648045457,0.07120669477312136,6.974640073867876,4.0
4483,4,1,1.869704447240549,1.0796331285759617,0.06395001015581592,6.974640073867876,4.0
4484,4,3,1.7492110539131693,1.15274235873801,0.07121487098210588,6.974640073867876,4.0
4485,3,1,1.9468032208165125,1.0631612542347009,0.3595810419128034,7.005766928938431,4.0
4486,4,1,1.9383471352883486,1.0893474586178487,0.35883765668714407,7.005766928938431,4.0
4487,5,0,1.8185552394966764,1.0641640099468184,0.36331824691007286,7.005766928938431,4.0
4488,2,1,1.721178181235094,1.0911319058262254,0.36267345328535816,7.005766928938431,4.0
4489,4,1,1.8470231742968781,1.0766508958248586,0.3607096249133095,7.005766928938431,4.0
4490,3,1,2.08494933693558,1.2460335272184846,0.20442040564739594,7.16137540015383,4.0
4491,2,1,2.301492377953567,1.2752582209291443,0.20128721062974542,7.16137540015383,4.0
4492,2,2,2.3135429619066086,1.331421700460453,0.20848248590305163,7.16137540015383,4.0
4493,6,2,2.014577255990794,1.287611566342604,0.19887179686269274,7.16137540015383,4.0
4494,6,1,2.186631398632133,1.2426958474120848,0.20786999939565298,7.16137540015383,4.0
4495,2,1,2.3537511305406214,1.2929616115538298,0.2025620524321714,7.16137540015383,4.0
4496,4,1,2.126741291193812,1.2785234383191257,0.20253339083155586,7.16137540015383,4.0
4497,9,1,2.5312234401240246,1.8258200330058907,0.26366041292844544,7.726851205620294,4.0
4498,6,1,2.6516456514365063,2.020841940143079,0.3738328539940481,7.916632346398154,4.0
4499,9,2,2.4621777572483006,2.0391694131227487,0.367259455049294,7.916632346398154,4.0
4500,1,1,2.5880703418426605,2.0013007410901,0.3718997724257789,7.916632346398154,4.0
4501,5,2,2.5842595302256117,2.0020709788147357,0.36803686822510073,7.916632346398154,4.0
4502,1,1,1.2194422618806728,-0.4677369501261395,0.40492610823486697,5.631320750109716,4.0
4503,1,1,0.5092485325500777,-0.5184982000442475,0.41787360046887256,5.631320750109716,4.0
4504,1,0,1.3183557395163616,-0.0968210744099336,0.37788150244792984,5.865754558519529,4.0
4505,3,0,1.4597970511570215,-0.03100160322627896,0.3776700970683784,5.865754558519529,4.0
4506,2,2,1.2408316662574523,-0.35035497893621503,0.3822729999543535,5.865754558519529,4.0
4507,5,3,1.714149397668652,-0.17224194172321505,0.01503925387568028,5.928814005019736,4.0
4508,4,1,1.293537864941249,-0.05819269161502171,0.01837462771076881,5.928814005019736,4.0
4509,6,1,1.8302710940928066,-0.22402904751758385,0.026807108217932196,5.928814005019736,4.0
4510,5,4,1.6037282784398066,-0.4621911183353,0.054388582782965766,5.928814005019736,4.0
4511,1,1,1.6497408972154497,-0.21105436499421465,0.030095131536103548,5.928814005019736,4.0
4512,6,1,1.6802014322777932,-0.15655309167578316,0.03322997072103506,5.928814005019736,4.0
4513,4,1,1.7376900908756479,-0.4139851502106979,0.018991265852990935,5.928814005019736,4.0
4514,5,3,1.719137808460692,-0.09591098070171798,0.02712328173084133,5.928814005019736,4.0
4515,4,1,1.6030939797800956,-0.23847938564928395,0.025146365428153405,5.928814005019736,4.0
4516,4,2,1.1852065306892625,-0.045505170844486444,0.02526739092151553,5.928814005019736,4.0
4517,6,3,1.3124739977539563,-0.17282164456684604,0.02667225426759723,5.928814005019736,4.0
4518,6,4,1.2700722436107679,-0.15272199151173194,0.047760905119729635,5.928814005019736,4.0
4519,3,2,1.4340136429446253,-0.28606459483784125,0.027253706812778944,5.928814005019736,4.0
4520,1,0,1.2255396630003674,-0.18076737211565774,0.027274822817434874,5.928814005019736,4.0
4521,6,2,1.4409394130954423,-0.13336785881139418,0.03236495579574905,5.928814005019736,4.0
4522,5,4,0.861894945054043,-0.277042466415256,0.034384378611091115,5.928814005019736,4.0
4523,4,1,1.8356759153695112,-0.28818800556117413,0.020151384760203506,5.928814005019736,4.0
4524,4,1,1.5338298929429344,-0.10866678151023644,0.023039136082148914,5.928814005019736,4.0
4525,6,3,1.3936174290762358,-0.41948698998411293,0.026960585091115874,5.928814005019736,4.0
4526,5,2,1.9049101624851743,-0.3027157798455433,0.03466205975846526,5.928814005019736,4.0
4527,5,2,1.7484944347129598,-0.37235258619396117,0.018746131816144374,5.928814005019736,4.0
4528,2,1,1.3307062970830443,-0.17624012867778258,0.024923266247665943,5.928814005019736,4.0
4529,0,0,1.1920886044994046,0.23223666689852426,0.3111146546041108,6.217996766830271,4.0
4530,3,1,1.1412302347603775,0.32428644778670895,0.3174498977241713,6.217996766830271,4.0
4531,1,0,1.6406019711390967,0.2741376166748961,0.40231918220515617,6.3078747037956,4.0
4532,1,1,2.0807221066942527,0.21926311074828495,0.39627561119256693,6.3078747037956,4.0
4533,5,2,1.7594082162895743,0.49526013966389826,0.1456217081197333,6.45166103982877,4.0
4534,3,0,1.5964876044134868,0.46757515694063123,0.15182417390007208,6.45166103982877,4.0
4535,4,1,1.6626876070281602,0.5716360074911266,0.14744133055231323,6.45166103982877,4.0
4536,2,1,1.6852838347263135,0.4962981725587845,0.14613904679588785,6.45166103982877,4.0
4537,2,1,1.6965961092398365,0.5167307314793779,0.14797904183939492,6.45166103982877,4.0
4538,2,1,1.4964785948080208,0.4392129057355434,0.14576948335594198,6.45166103982877,4.0
4539,4,1,1.626762456928478,0.581009977967113,0.14997307431055562,6.45166103982877,4.0
4540,2,1,1.5039857928155014,0.4751495724598489,0.152188260902673,6.45166103982877,4.0
4541,4,1,1.6625112980475225,0.41825154658546904,0.1491415384652779,6.45166103982877,4.0
4542,5,0,1.628464042342402,0.46446189110092906,0.1483667338402186,6.45166103982877,4.0
4543,4,2,1.808563536185301,0.48323907861609694,0.15007183771947297,6.45166103982877,4.0
4544,3,0,1.6313478008708133,0.4963206330833696,0.1528980748382578,6.45166103982877,4.0
4545,3,2,1.3341462231023664,0.5007478709903808,0.1461934555554003,6.45166103982877,4.0
4546,2,0,2.0614343594631,0.585417367034962,0.4203940814879008,6.591000766613561,4.0
4547,1,1,1.825662713769077,0.5635172916257027,0.4189580425713717,6.591000766613561,4.0
4548,2,1,1.7098977877382115,0.5752536134709367,0.414000925664713,6.591000766613561,4.0
4549,3,1,1.8208315321892383,0.5732912869696962,0.4161819273277998,6.591000766613561,4.0
4550,4,0,1.5659125425906963,0.7954480867818763,0.3954223849820586,6.7362545962833,4.0
4551,0,0,1.391474220882676,0.8521751547034961,0.3944904355261132,6.7362545962833,4.0
4552,6,3,1.8808004298427374,1.0111931457897176,0.2970414164657629,6.877352971483771,4.0
4553,6,2,1.7423684366418442,0.9552439550876537,0.29829770529971134,6.877352971483771,4.0
4554,3,0,2.056349001228953,0.9587373695445232,0.300819061156373,6.877352971483771,4.0
4555,4,2,1.9788959786306344,0.9666950178976399,0.09721425302554909,6.91637605808845,4.0
4556,6,2,1.786432403057698,0.9751411567346482,0.09411790704359113,6.91637605808845,4.0
4557,5,3,1.9020635994020183,1.0135011627639763,0.09880761565511698,6.91637605808845,4.0
4558,7,0,1.8682566009663923,0.9959193812085818,0.09524491075653074,6.91637605808845,4.0
4559,5,2,1.9410206195950797,0.9725861384093064,0.10393824078845704,6.91637605808845,4.0
4560,3,3,1.747050076099082,1.0338024447042597,0.10228290382281724,6.91637605808845,4.0
4561,2,1,1.9568429923896127,0.9708917010283669,0.10045021190694792,6.91637605808845,4.0
4562,2,1,2.0154830192470854,1.0193313328498679,0.09764305580041865,6.91637605808845,4.0
4563,4,1,2.3589349574725054,1.4118271497877322,0.057856968187032454,7.364826305178323,4.0
4564,3,0,2.407626730587394,1.4004417927937656,0.052323269868884026,7.364826305178323,4.0
4565,5,2,2.3511154563277104,1.426991585326462,0.05429493093084181,7.364826305178323,4.0
4566,4,0,2.365915179704099,1.4450764327689312,0.05265076026038873,7.364826305178323,4.0
4567,7,1,2.3217355095196934,1.4713792578793745,0.057819181908951744,7.364826305178323,4.0
4568,7,3,2.4412086344903994,1.4556265095992797,0.05012223480603151,7.364826305178323,4.0
4569,4,2,2.4746211548298978,1.4238284283769698,0.05607929091129371,7.364826305178323,4.0
4570,5,1,2.5948850437892905,1.772758270261404,0.0776531482539271,7.646555653697115,4.0
4571,6,1,2.5936422146126112,1.7433439178174535,0.08147793904723022,7.646555653697115,4.0
4572,2,1,2.8495296362474236,1.7882182375416793,0.08630155327047895,7.646555653697115,4.0
4573,3,0,2.522129615600891,1.7999479532588252,0.08719365464717077,7.646555653697115,4.0
4574,7,2,2.6744891194030727,1.8086639319897069,0.08415243137063078,7.646555653697115,4.0
4575,4,1,3.0185392319194784,1.8112438597763738,0.24620505896741252,7.729707642480683,4.0
4576,3,0,2.686804499470077,1.8590479140160925,0.2577960894986133,7.729707642480683,4.0
4577,7,4,2.811129303585357,1.8066465267655953,0.24700997201125396,7.729707642480683,4.0
4578,2,1,2.908373721786121,1.8362355822280447,0.2567506194590723,7.729707642480683,4.0
4579,7,2,2.914985342330433,1.8479388729027102,0.25229009289621906,7.729707642480683,4.0
4580,7,1,2.7798828989440705,1.9241057823620586,0.07916057225048778,7.815510726334772,4.0
4581,8,0,2.7521996211799733,1.978745137327838,0.07502259297366454,7.815510726334772,4.0
4582,7,0,2.8598094577031365,1.9693985009192874,0.07291016649880122,7.815510726334772,4.0
4583,4,3,2.8854200931292127,1.9577148334183985,0.07509692584330008,7.815510726334772,4.0
4584,11,0,2.9750157309210863,2.0509565849790317,0.2759445512241796,7.946364925703026,4.0
4585,9,0,2.979882395055694,2.0315716702246736,0.2729567800573447,7.946364925703026,4.0
4586,8,0,3.208770382814719,2.016626058320199,0.2739503989613312,7.946364925703026,4.0
4587,2,1,3.262921079180628,2.0156931100000968,0.27623362919799543,7.946364925703026,4.0
4588,7,0,3.00805213514984,2.0661691699328113,0.27701978636665636,7.946364925703026,4.0
4589,5,2,2.9718096954640596,2.0538665390673794,0.2722074109379089,7.946364925703026,4.0
4590,4,2,3.1694670496482495,2.036450012517408,0.26799136364781395,7.946364925703026,4.0
4591,2,1,0.9070228392685684,-0.648634114897122,0.44534767788643403,5.592626369248757,4.0
4592,2,0,1.1337251159248292,-0.2690145188791111,0.45858348091266965,5.682157349985457,4.0
4593,2,1,1.4303646247423978,-0.03375637371676454,0.17253949790500966,6.089021545020511,4.0
4594,2,1,1.8233983388443809,0.09060484184425377,0.15845695469870247,6.089021545020511,4.0
4595,3,2,1.2307450616564217,0.1107272402827166,0.18660970127821352,6.089021545020511,4.0
4596,4,1,1.1968231643458767,0.12427615235266297,0.17423901892607985,6.089021545020511,4.0
4597,3,1,1.3724685648675032,0.13395309973149058,0.1843381035685301,6.089021545020511,4.0
4598,2,2,1.1115904743670053,-0.07872984120688907,0.18190158882430252,6.089021545020511,4.0
4599,2,2,1.473254838104987,-0.04334569856901546,0.17144589846418024,6.089021545020511,4.0
4600,3,1,1.1791289597312347,0.019818420159113632,0.17737259170433495,6.089021545020511,4.0
4601,3,2,1.2168215386307841,0.1443232807053456,0.19484314661795787,6.089021545020511,4.0
4602,3,1,1.0503189945249907,0.01911634759112199,0.1695289267968061,6.089021545020511,4.0
4603,4,2,1.1966707339709122,0.18948507477936166,0.15895225468751795,6.089021545020511,4.0
4604,2,1,1.1546581439171375,-0.08785064619851154,0.3041031601871329,6.127805504941033,4.0
4605,1,1,1.5314318580668373,0.08705220868264489,0.3143698065932585,6.127805504941033,4.0
4606,5,2,0.6602872327592637,-0.12344124134803412,0.3086186357424401,6.127805504941033,4.0
4607,2,1,0.727763721916513,-0.013495808838169589,0.31570404447758316,6.127805504941033,4.0
4608,3,0,0.9721130040957255,-0.1220414401943262,0.3134390683925963,6.127805504941033,4.0
4609,1,1,1.1034070789002322,-0.04920483594487602,0.3124593494794703,6.127805504941033,4.0
4610,4,3,0.9648914551094517,0.015363731270875662,0.3113851088844952,6.127805504941033,4.0
4611,0,0,0.9558185097204333,-0.28516143805568683,0.3077319713994653,6.127805504941033,4.0
4612,2,1,0.823928716597617,0.007849602643009023,0.3076740010446901,6.127805504941033,4.0
4613,2,2,1.1678403828305066,-0.012989890462121088,0.3133258840235671,6.127805504941033,4.0
4614,2,1,1.5148549890331633,0.3116715295664192,0.3639844697332917,6.392294121001448,4.0
4615,3,0,1.5653455124765263,0.34875485273617723,0.3506377983608937,6.392294121001448,4.0
4616,3,0,1.4859811904884832,0.36539172749422644,0.3606105923602785,6.392294121001448,4.0
4617,4,2,1.5777861782545726,0.3089164520127632,0.35459224134962586,6.392294121001448,4.0
4618,3,3,1.2788756135459438,0.2627027866864937,0.3550735665117002,6.392294121001448,4.0
4619,1,1,1.376662546751736,0.2955878494672377,0.36228471832701636,6.392294121001448,4.0
4620,3,1,1.358952808262507,0.40984058724029904,0.35829116820748386,6.392294121001448,4.0
4621,4,1,1.909294052568447,0.4611584920631877,0.37763321615245093,6.470778617808513,4.0
4622,0,0,1.6066916713019053,0.37979513286939337,0.38490759266595553,6.470778617808513,4.0
4623,2,1,1.959106142722498,0.3850344362708662,0.3787774633830505,6.470778617808513,4.0
4624,1,1,2.237358574405164,0.3512479508113695,0.37218355494946254,6.470778617808513,4.0
4625,4,2,1.9023573920441603,0.4991688128884326,0.38369830980223707,6.470778617808513,4.0
4626,4,0,1.333395762439968,0.4925292173171334,0.39271809925295154,6.533393569391974,4.0
4627,2,1,2.4602824103359024,0.6951071315259778,0.43513028124477104,6.72869491417749,4.0
4628,6,1,1.918272227491608,1.0148264408293448,0.1187977764967405,6.9668693291152435,4.0
4629,7,3,1.8213533047087767,1.0147652934145261,0.11644672564994218,6.9668693291152435,4.0
4630,4,2,1.8270874732709574,0.9519815542462755,0.11263821854690947,6.9668693291152435,4.0
4631,3,0,1.9105688674055126,0.9993814937359278,0.11545690637168171,6.9668693291152435,4.0
4632,4,0,1.8374776822057843,1.0266015571038514,0.11530850899191503,6.9668693291152435,4.0
4633,6,1,1.9065575044986163,0.9414634784626195,0.11331385506144454,6.9668693291152435,4.0
4634,4,0,1.8961777204903463,0.9490987704954255,0.12014277772334125,6.9668693291152435,4.0
4635,3,1,1.9271103748556588,0.9552033848977795,0.11930022340500912,6.9668693291152435,4.0
4636,3,1,1.927996699253115,0.9993806542954675,0.12156554470831749,6.9668693291152435,4.0
4637,1,0,1.9538585771494485,1.0275933951658027,0.521421202636728,7.023526493250396,4.0
4638,7,0,2.2064847920952437,1.1899577691367478,0.24848171026866206,7.189702832980854,4.0
4639,6,4,2.3113764651821618,1.2283100235255437,0.24907571797459616,7.189702832980854,4.0
4640,3,0,2.2975649615933773,1.2574295927775427,0.2531790173917918,7.189702832980854,4.0
4641,6,3,2.458638847322214,1.2356063097382028,0.25035311938087146,7.189702832980854,4.0
4642,2,0,2.238906696260134,1.2004573593177534,0.4779166300886888,7.207207860164593,4.0
4643,1,0,2.3037542030670495,1.4868127895658931,0.23077677143679098,7.37875834295182,4.0
4644,4,1,2.366874601165531,1.5915024545700742,0.23059147701428762,7.515970781190996,4.0
4645,6,2,2.4319436071980247,1.5412171231105045,0.22703865042555726,7.515970781190996,4.0
4646,5,2,2.4936109892729714,1.5838462730420932,0.2300373807652405,7.515970781190996,4.0
4647,7,2,2.3038946296425364,1.6224624935200076,0.22682988619358202,7.515970781190996,4.0
4648,6,3,2.4556563586229543,1.6041502949815527,0.22512189298909657,7.515970781190996,4.0
4649,7,2,2.4887132278181605,1.6267975218021995,0.22332029798482989,7.515970781190996,4.0
4650,2,0,2.2857500936932453,1.5519545072343162,0.22613593061258852,7.515970781190996,4.0
4651,8,2,2.6134403993375788,1.809147182796928,0.12924110355726892,7.784518784328966,4.0
4652,8,2,2.7003599211563905,1.8745108486469801,0.1290415701270886,7.784518784328966,4.0
4653,6,2,2.5788932563667935,1.8396659499499384,0.13307825364937464,7.784518784328966,4.0
4654,7,1,2.4804234249200463,1.8710130155672653,0.13289852965951798,7.784518784328966,4.0
4655,4,0,2.5136107582660827,1.8879104459538594,0.1361135603581083,7.784518784328966,4.0
4656,5,1,2.5973421420075753,1.841311930482358,0.13190138101890003,7.784518784328966,4.0
4657,4,0,2.7806960069855093,2.0240407877405246,0.462974750883292,7.94058090714295,4.0
4658,5,2,1.3947164920474076,-0.14519510663058544,0.36914397481241323,5.828737252377461,4.0
4659,2,2,0.7290698749373886,-0.12932861663062004,0.38603296201906145,5.828737252377461,4.0
4660,0,0,1.4610852648443875,-0.03918171613273549,0.3718077767438692,5.828737252377461,4.0
4661,3,2,0.9045708758805241,-0.018322724043182245,0.3611482803234263,5.828737252377461,4.0
4662,4,3,1.2790543707397017,0.16395821369478678,0.08300321572986569,6.114203016172538,4.0
4663,3,0,1.053319724026951,0.16546259716142053,0.07351924950381017,6.114203016172538,4.0
4664,3,2,0.8833358528909384,0.12301269128456303,0.07256750560427738,6.114203016172538,4.0
4665,2,2,1.0832094567362405,0.057043093587780834,0.07347579145256633,6.114203016172538,4.0
4666,2,1,1.2782351478524805,0.183540008903722,0.058697182073639276,6.114203016172538,4.0
4667,2,2,0.9693408229242151,0.14918026640311408,0.0823129498477142,6.114203016172538,4.0
4668,3,1,1.277617585863024,0.12365149145658091,0.0663601558491731,6.114203016172538,4.0
4669,4,3,1.417526196549086,0.08686583888790533,0.06323001391611571,6.114203016172538,4.0
4670,4,3,1.1496381134582143,0.02432671270276242,0.07417823036463389,6.114203016172538,4.0
4671,2,0,1.248684576407833,0.08810105649007083,0.0802282859169412,6.114203016172538,4.0
4672,4,2,1.3565431577349107,0.26485879369960674,0.07965900536772841,6.114203016172538,4.0
4673,3,2,1.2272871300743682,0.11927465510952293,0.07392204338059871,6.114203016172538,4.0
4674,2,2,1.102048426575617,0.0780873810058722,0.07080953378184685,6.114203016172538,4.0
4675,2,2,1.6837725477195349,0.5682647073189928,0.0907063350265278,6.472979424948957,4.0
4676,4,1,1.7594090331572092,0.5267609157275088,0.08829521879482805,6.472979424948957,4.0
4677,7,1,1.632812502263552,0.5279223172095668,0.08591347489640677,6.472979424948957,4.0
4678,5,1,1.7237140074966981,0.4350380199950567,0.0905039448109064,6.472979424948957,4.0
4679,3,3,1.6424685143121756,0.4630092991701842,0.09336046305780599,6.472979424948957,4.0
4680,4,1,1.80002581702109,0.4512717128847794,0.08711427151446083,6.472979424948957,4.0
4681,3,1,1.6193149001891438,0.5544316664189228,0.08229505890196798,6.472979424948957,4.0
4682,7,2,1.9450617908361794,0.579067463660528,0.0826993376317593,6.472979424948957,4.0
4683,4,1,2.535369071537008,0.5142862845366913,0.09636626618192512,6.472979424948957,4.0
4684,6,2,1.7069427955194678,0.42945776932982405,0.08578340879917778,6.472979424948957,4.0
4685,3,1,1.6207701561254064,0.591300444508621,0.08928720768134957,6.472979424948957,4.0
4686,2,2,1.5773345635745968,0.45456192886945956,0.09332904862932123,6.472979424948957,4.0
4687,5,1,1.7846774283130047,0.4904097215117793,0.09422871657429299,6.472979424948957,4.0
4688,3,1,1.7520992207748312,0.49938468787605705,0.08610459975325835,6.472979424948957,4.0
4689,3,1,1.6745632927876382,0.560325534442986,0.0846052661599006,6.472979424948957,4.0
4690,1,1,1.4579192048770186,0.5936440775377236,0.3376314509303313,6.5364705016607445,4.0
4691,4,1,1.4844788867914938,0.6206145111759254,0.3462213161707264,6.5364705016607445,4.0
4692,3,0,1.5337986610541265,0.5689960693201459,0.3526849587801828,6.5364705016607445,4.0
4693,5,0,1.9483187306285557,0.6882751535756011,0.261494878027138,6.612668011754611,4.0
4694,5,2,2.0850969760086544,0.6741166201674749,0.2644074810511383,6.612668011754611,4.0
4695,3,2,2.041378049237381,0.6551613912394565,0.25868730486655744,6.612668011754611,4.0
4696,5,0,2.00855111479631,0.7016031650827248,0.25481637097437293,6.612668011754611,4.0
4697,6,2,1.9749989772071028,0.6327414985552036,0.26839396844026675,6.612668011754611,4.0
