,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith
10544,5,2,1.2368937532483462,-0.06714325360564732,0.23537980711498196
10545,2,0,1.1839837818849674,-0.15817292204646224,0.22869311838336603
10546,3,1,1.7624703362652598,-0.035698050276371525,0.22618586948316954
10547,4,1,1.1590948617623695,-0.32221643718528803,0.2325256378599465
10548,5,0,1.5042436934907015,-0.18690646579197165,0.22281014267476174
10549,3,0,1.0765216868801357,-0.3511641078886991,0.23498161981594512
10550,4,0,1.3600502005591253,-0.06932822334492748,0.23335299169305834
10551,1,0,1.143893247928208,-0.20502952453945908,0.21535043745955695
10552,3,1,1.1988257778395233,-0.16364009502319463,0.23557193278762867
10553,3,2,1.3440494968143817,-0.050466673625628296,0.22620395597088994
10554,5,3,1.0636999195352195,-0.12286547326102772,0.22061879356894298
10555,3,1,1.5843997156867564,-0.3103114381614458,0.21848593480674738
10556,1,1,1.2462493966659167,-0.043172253629429204,0.31157607770033957
10557,2,1,1.5055624574567963,-0.10229548850867688,0.31094875406646816
10558,1,0,1.2719012793373963,-0.4156838799306595,0.3245009020229217
10559,3,1,1.2077304837360778,-0.1980664135958445,0.31447552713204585
10560,3,2,1.255325460698329,-0.09632891665559119,0.31315679916416617
10561,4,1,1.3586053312433986,-0.013406302369743266,0.310794943550039
10562,6,1,1.251438733698409,-0.05765762508017638,0.3210324335449126
10563,4,0,1.270716298407446,-0.08749544137797559,0.31249161972907746
10564,3,1,1.846610441511419,-0.031582022991994765,0.31026980912036084
10565,1,0,1.3734282712457464,0.21896704053433602,0.48030016287535604
10566,3,2,1.811305612762372,0.35417069567134535,0.34128190015154747
10567,2,0,1.533669764190046,0.3456339283020955,0.3370672310033225
10568,6,1,1.3829874313123245,0.3596169614907483,0.34756630697632485
10569,1,1,1.5604773115976833,0.37334977782942325,0.33704190153586433
