,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith,energy,mass
13944,8,3,3.4431769652363515,2.5202202595481893,0.32424895236869444,8.331479675957894,16.0
13945,3,0,3.3733022832934063,2.5939306656433603,0.3274497274287964,8.428208293770476,16.0
13946,5,2,3.395079986096728,2.6344679101836235,0.3287663734566748,8.428208293770476,16.0
13947,10,2,3.505491556350079,2.811754245838819,0.1349292437899856,8.575016902550724,16.0
13948,11,3,3.45973977601774,2.8090147635207456,0.1410665170783827,8.575016902550724,16.0
13949,7,4,3.531118622261115,2.839298391774732,0.1471795296039491,8.575016902550724,16.0
13950,13,3,3.548063629871704,2.7932438578832155,0.14958228354081005,8.575016902550724,16.0
13951,8,2,4.298621921558036,3.2849654058097446,0.1950900420448458,9.089203527381231,16.0
13952,5,2,3.817422506838216,3.2852120718681146,0.3357910704114788,9.223662030342952,16.0
13953,5,4,4.066290786745592,3.2770146230770134,0.33230593929366403,9.223662030342952,16.0
13954,7,2,3.872324973589094,3.2883862188089505,0.33703787357386483,9.223662030342952,16.0
13955,4,2,2.295153052620401,1.1201448921956052,0.2502486845305856,7.092899938314835,16.0
13956,4,0,2.5323248667725617,1.2323360542567912,0.4066261699991558,7.2357346373327305,16.0
13957,8,3,2.849465913257332,1.6630343740059823,0.20607674445109891,7.58496636777127,16.0
13958,7,1,2.6902930363692463,1.6611747207353762,0.20704840628663979,7.58496636777127,16.0
13959,4,1,3.0533564356037393,1.6651849510531882,0.20876721841396417,7.58496636777127,16.0
13960,6,2,2.633600326133077,1.6568593790340662,0.2137192342888694,7.58496636777127,16.0
13961,6,1,2.7458375976851688,1.6732329984433179,0.20770549595167154,7.58496636777127,16.0
13962,4,2,2.8576278677075155,1.6666641948924985,0.210960034917818,7.58496636777127,16.0
13963,8,1,2.7667328982864112,1.7516375632424772,0.211776881896395,7.58496636777127,16.0
13964,3,0,2.7837435085827305,1.6561368047730989,0.20755728465493206,7.58496636777127,16.0
13965,7,0,2.7028842939747415,1.6792801159372344,0.21085257746748898,7.58496636777127,16.0
13966,8,1,2.894732522958712,1.6904215440242671,0.20281012148298316,7.58496636777127,16.0
13967,3,0,2.535864360273081,1.6630546518155507,0.38820782423646216,7.620421200127712,16.0
13968,7,2,2.997111350800559,1.9773913988556497,0.2093339041115274,7.849047739521104,16.0
13969,9,2,3.032577243787777,2.0185478788217024,0.20573227400358585,7.849047739521104,16.0
13970,9,0,3.105355012376876,2.101993430189432,0.2848145289227304,7.968003147788513,16.0
13971,5,3,3.203218156666382,2.314574348139253,0.31318135670954383,8.193653491840148,16.0
13972,5,3,3.2272330476804343,2.5065419994207847,0.3494337035031472,8.403944027412129,16.0
13973,8,3,3.526863565839341,2.78546931382337,0.263243931950087,8.544180321017015,16.0
13974,9,4,3.491978089801852,2.712691655458907,0.26296187221632694,8.544180321017015,16.0
13975,7,4,2.48091078801515,1.342181900028839,0.3684229893439799,7.289644729494253,16.0
13976,6,1,2.7887343546021004,1.7073661720784328,0.29045640729000777,7.583748698304647,16.0
13977,8,2,2.542108348393848,1.7211235653591608,0.289025836910739,7.651190603437678,16.0
13978,9,1,2.590730872059831,1.746254573800865,0.30298106137614766,7.651190603437678,16.0
13979,8,3,2.7975252844821714,1.711938472924908,0.2894643584115357,7.651190603437678,16.0
13980,7,0,2.720613633928961,1.8042607949214808,0.37885926463959585,7.703358658451979,16.0
13981,4,1,2.6859657801794166,1.7698716102267475,0.38056434755991164,7.703358658451979,16.0
13982,2,1,3.367857306552742,2.069016663994277,0.44293545947848445,7.994190762066016,16.0
13983,4,1,3.1580970616461683,2.184926464089127,0.3482929812913036,8.054462473034189,16.0
13984,4,2,3.25141841569764,2.6385880268371515,0.45155278378173414,8.494169070259904,16.0
13985,4,3,3.5455213310048133,2.641555205626945,0.4494084407365593,8.494169070259904,16.0
13986,7,2,2.3397844090391677,1.4689841973109043,0.15541530394645653,7.339971249918948,16.0
13987,9,0,2.393421693394009,1.3679213000113624,0.15716687540714203,7.339971249918948,16.0
13988,7,2,2.390702162504231,1.4327545359201252,0.15657900073404196,7.339971249918948,16.0
13989,7,1,2.6597224352756066,1.3973441226547942,0.1502320446503389,7.339971249918948,16.0
13990,3,2,2.555418241535125,1.3842412998698048,0.15683270433952723,7.339971249918948,16.0
13991,4,1,2.4750477037736154,1.3747027822300408,0.15417708189237,7.339971249918948,16.0
13992,2,0,2.460736544624331,1.5513052116562065,0.4243850416033004,7.498673610053741,16.0
13993,9,3,2.894797926805692,2.0400928122362965,0.048878298750726135,7.903403608059375,16.0
13994,8,2,2.772140212540507,2.009984807061856,0.05192149517870215,7.903403608059375,16.0
13995,9,1,2.9630674784842856,2.024132777036426,0.04952740006988421,7.903403608059375,16.0
13996,11,1,2.8433819588205393,2.0620205347672798,0.046789918675747444,7.903403608059375,16.0
13997,4,1,2.8588316922025294,2.2006257246819416,0.4326665782797683,8.046593920957434,16.0
13998,4,1,2.878312929989553,2.128071679531427,0.4275176541527217,8.046593920957434,16.0
13999,6,2,3.339916642054067,2.3136963012500704,0.2913312500474423,8.201523843340716,16.0
14000,12,2,3.2515075497150034,2.3189724777053735,0.28721285337664915,8.201523843340716,16.0
14001,8,3,3.5628149147531643,2.351381459716876,0.28378971039718337,8.201523843340716,16.0
14002,6,2,3.1906533336373757,2.4734320031647465,0.20339447926964693,8.30310315600036,16.0
14003,2,0,3.1754279783870443,2.5416305387575475,0.3162678512923853,8.42648396013724,16.0
14004,9,3,3.2397811339412184,2.560968334998792,0.31107844631168335,8.42648396013724,16.0
14005,7,4,3.6024067895421483,3.235749240428495,0.3659343863708999,8.980573853408426,16.0
14006,7,5,3.787832814435225,3.1800011892007065,0.3663482314370272,8.980573853408426,16.0
14007,10,6,3.921499537267076,3.402095992966016,0.21540282495392038,9.186164454786192,16.0
14008,4,1,2.5084893772083543,1.3553036071760438,0.4281731236719266,7.3182747097617975,16.0
14009,2,0,2.7299975077151104,1.3740209989974304,0.42623147467507394,7.3182747097617975,16.0
14010,1,0,2.525232473591499,1.3476059434284302,0.5161721469030551,7.406084596568148,16.0
14011,3,1,2.8425617543118094,1.76419693805639,0.3376959322767563,7.667691795864695,16.0
14012,3,3,2.9458614208998957,1.8921391422326952,0.4619759262671246,7.7938043209911,16.0
14013,5,3,3.066095353729556,2.13124520140196,0.28802501878949505,8.008642679447334,16.0
14014,10,2,3.0624280133061306,2.1207380032438676,0.28605741188839584,8.008642679447334,16.0
